End Time,Artist Name,Track Name,Milliseconds Played
2024-08-29 10:46,Fraw,Are You Ready?!,130503
2024-08-29 11:07,Sub Zero Project,TECHNOBOTS,6200
2024-08-30 08:57,Sub Zero Project,TECHNOBOTS,356
2024-08-30 08:57,Sub Zero Project,Invincible,5500
2024-08-30 09:00,Sub Zero Project,Invincible,202087
2024-08-30 09:04,D-Sturb,G.L.Y.,213995
2024-08-30 09:06,The Purge,BACK 2 OLD SCHOOL,157152
2024-08-30 09:10,Wildstylez,Favourite Song,210196
2024-08-30 09:13,Hard Driver,SINSATION,179340
2024-08-30 09:15,Fraw,Digital Domination,127503
2024-08-30 09:15,Cardination,Moshpit,35026
2024-08-30 10:10,Cardination,Moshpit,102974
2024-08-30 12:14,Cardination,Moshpit,102975
2024-08-30 12:27,Rejecta,Life's A Bitch,127905
2024-08-30 12:58,Rejecta,Life's A Bitch,20440
2024-08-31 07:53,HIGHTKK,Virtual World - Radio Edit,4471
2024-08-31 07:53,Lupage,BASS DOWN LOW,13854
2024-08-31 07:54,JKRS,Maneater,616
2024-08-31 07:54,LIZOT,This Is The Life,687
2024-08-31 07:54,Marnik,Boyz In Paris (with VINAI),796
2024-08-31 07:54,Azulo,Black Sky,1066
2024-08-31 07:54,ZAPRAVKA,MASH EM,1616
2024-08-31 07:54,Jaxomy,Pedro - W&W Remix,3456
2024-08-31 07:54,Alok,LET'S GET FKD UP,1315
2024-08-31 07:54,Jayron,Knock Knock,6051
2024-08-31 07:54,Lil Texas,Spongebob,19475
2024-08-31 07:54,Holy Priest,Under The Lights,1343
2024-08-31 07:54,La Fuente,Ratata - Outsiders Remix,4352
2024-08-31 07:54,Lil Texas,Starships,1548
2024-08-31 07:54,The Dark Horror,We are the people,5087
2024-08-31 07:54,Indila,Dernière danse - Techno Mix,965
2024-08-31 07:55,Sickmode,DOWN DOWN,29753
2024-08-31 07:55,Vieze Asbak,Skydweller,26049
2024-08-31 07:56,Sickmode,DOWN DOWN,13074
2024-08-31 07:57,Lietru,Lay All Your Love On Me,3321
2024-08-31 07:57,Sickmode,DOWN DOWN,29404
2024-08-31 07:57,Natte Visstick,In De Tram,23309
2024-08-31 09:10,Disturbed,The Sound of Silence,248466
2024-08-31 13:54,Lorenzo Raganzini,Raving in Paris - Oguz Journey Mix,459927
2024-08-31 14:00,AZDAT,Death is only the beginning,332606
2024-08-31 14:03,Coolio,Gangsta's Paradise - Instrumental,170226
2024-08-31 14:11,KYØN,ANNIHILATION,122072
2024-08-31 14:14,Malok,KICK THE NATION,181500
2024-08-31 14:20,APHØTIC,Thalassophobia,337352
2024-08-31 14:21,Tic-Tekk-Toe,Ride Clean,78368
2024-08-31 14:24,hornja,Can't Get Enough,128934
2024-08-31 14:27,G&J,Molto Allegro,189000
2024-08-31 14:30,TEKKNO,meet her at the love parade tekkno,220800
2024-08-31 14:31,prodbyocx,Walking on a Dream,58429
2024-08-31 14:43,Lorenzo Raganzini,Raving in Paris - Oguz Journey Mix,678400
2024-08-31 15:57,AZDAT,Death is only the beginning,142159
2024-09-01 02:12,B-Front,Eternal,238451
2024-09-01 02:15,Showtek,Good Times,230000
2024-09-01 02:19,Brennan Heart,Find The Answer,193935
2024-09-01 02:23,B-Front,Down In Flames,232258
2024-09-01 02:25,Jade Key,Forever,175741
2024-09-01 02:29,Brennan Heart,My Horizon,226064
2024-09-01 02:32,Jesse Jax,Secrets,200400
2024-09-01 02:37,Wasted Penguinz,Zion,253451
2024-09-01 02:40,Atmozfears,echoes,172650
2024-09-01 02:43,Showtek,Come Back Home,177994
2024-09-01 02:46,Da Tweekaz,Heaven - Million Miles Rework,193629
2024-09-01 02:48,Atmozfears,elevate our mind,96261
2024-09-01 17:46,Vibe Chemistry,Loca - Document One Remix,11836
2024-09-01 17:48,Iván Reich,Caracol,84406
2024-09-01 17:52,Fraw,Supercharged (Official Gearbox Supercharged 2024 Anthem),243003
2024-09-01 17:54,Kenai,Rock The Rhythm,153290
2024-09-01 17:57,Adjuzt,Shooting Star,169222
2024-09-01 18:00,Mutilator,ECHOES OF DESTRUCTION,154500
2024-09-01 18:02,Fraw,Are You Ready?!,130503
2024-09-01 18:02,Radical Redemption,Brutal 11.0,30439
2024-09-02 07:52,The Purge,BACK 2 OLD SCHOOL,157152
2024-09-02 07:55,Sub Zero Project,Invincible,202087
2024-09-02 07:58,Fraw,Digital Domination,127503
2024-09-02 08:02,Bloodlust,Statement Of Superiority - Official Supremacy 2024 Anthem,274500
2024-09-02 08:06,Atmozfears,pale blue dot,255961
2024-09-02 08:19,KELTEK,To The Limit,141554
2024-09-02 08:43,KELTEK,To The Limit,2043
2024-09-02 08:43,Kenai,Rock The Rhythm,6490
2024-09-02 08:45,Afro Bros,Vannacht Slaap Jij Bij Mij,148704
2024-09-02 08:49,nimino,I Only Smoke When I Drink,198425
2024-09-02 08:51,Flex (UK),6 In the Morning (feat. Nate Dogg) - Ely Oaks Remix,140062
2024-09-02 08:53,So Juice,DEMONS IN MY HEAD,127500
2024-09-02 08:56,TECHNO KING,In My Mind - HYPERTECHNO,159324
2024-09-02 08:58,Hyperverb,Lost In The Rave,157377
2024-09-02 09:02,Disturbed,The Sound of Silence - CYRIL Remix,11273
2024-09-02 09:02,Jaden Bojsen,LET'S GO,193091
2024-09-02 09:04,WeNoV,La foule - remix,120346
2024-09-02 09:07,wretched excess,MAGIC AWAY - Shorter and Enchanced,167472
2024-09-02 09:08,Blaze U,Francesco,100493
2024-09-02 09:11,Stromschienen Syndikat,Scheiss Egal - District Red Remix,176232
2024-09-02 09:13,Yellow Pvnk,Push Up - HYPERTECHNO,126091
2024-09-02 09:16,$OHO BANI,"ZEIT, DASS SICH WAS DREHT",153974
2024-09-02 09:18,Sara Landry,Pressure,126313
2024-09-02 09:19,KomaCasper,Rambazamba,42389
2024-09-02 09:19,ILYAA,Rockafeller Skank,6965
2024-09-02 09:19,Luca-Dante Spadafora,I Love It,4674
2024-09-02 09:19,RobxDan,Maria (I Like It Loud) - Techno Remix,5026
2024-09-02 09:19,Dimitri Vegas & Like Mike,Thank You (Not So Bad),8120
2024-09-02 09:19,Le Bard,J'suis content c'est le printemps,8699
2024-09-02 09:19,Crazy Jack,Don't Do It,15373
2024-09-02 09:20,Kratos,S&M - Hardstyle Remix,1015
2024-09-02 09:20,Kratos,S&M - Hardstyle Remix,3618
2024-09-02 09:20,SARIAN,Heart of Courage,1293
2024-09-02 09:20,SARIAN,Heart of Courage,7025
2024-09-02 09:20,Ghost Stories,Embrace The Dark,0
2024-09-02 09:20,Lawstylez,Legends Never Die - Hardstyle,14719
2024-09-02 09:20,Treachery,Brutality,17566
2024-09-02 09:20,XEKNO!,STARGAZING - TECHNO,2288
2024-09-02 09:23,Ghost Stories,Embrace The Dark,160942
2024-09-02 09:29,CARV,Say My Name (Again),343076
2024-09-02 09:30,Afro Bros,Vannacht Slaap Jij Bij Mij,25012
2024-09-02 09:34,Coldplay,feelslikeimfallinginlove - Single Version,237803
2024-09-02 09:37,Imagine Dragons,Wake Up,166706
2024-09-02 09:40,Imagine Dragons,Nice to Meet You,190773
2024-09-02 09:43,Imagine Dragons,Eyes Closed,200026
2024-09-02 09:46,Imagine Dragons,Take Me to the Beach,167080
2024-09-02 09:47,Imagine Dragons,In Your Corner,75311
2024-09-02 09:50,Imagine Dragons,Gods Don’t Pray,169893
2024-09-02 09:53,Imagine Dragons,Don’t Forget Me,178480
2024-09-02 09:56,Imagine Dragons,Kid,159786
2024-09-02 09:59,Imagine Dragons,Fire in These Hills,219280
2024-09-02 10:00,Imagine Dragons,Eyes Closed (feat. J Balvin),15650
2024-09-02 10:03,Milky Chance,Naked And Alive,207669
2024-09-02 10:07,AJR,Inertia - Acoustic,230990
2024-09-02 10:10,Twenty One Pilots,The Craving - single version,173866
2024-09-02 10:13,Twenty One Pilots,Overcompensate,10297
2024-09-02 10:13,Twenty One Pilots,Backslide,180000
2024-09-02 10:13,Twenty One Pilots,Next Semester,8432
2024-09-02 10:15,Chef'Special,Fly Like Me,123770
2024-09-02 10:16,Twenty One Pilots,Next Semester,24670
2024-09-02 10:17,Twenty One Pilots,Overcompensate (edit),77801
2024-09-02 10:20,Milky Chance,Reckless Child,174573
2024-09-02 11:13,Chef'Special,Speed Of Light,99306
2024-09-02 16:04,MERRIE,Pick Up,0
2024-09-02 16:04,MERRIE,Madame,0
2024-09-02 16:39,MERRIE,Pick Up,35480
2024-09-02 18:10,MERRIE,Pick Up,147391
2024-09-02 18:14,MERRIE,Madame,228081
2024-09-02 18:18,MERRIE,Queen,221538
2024-09-02 18:21,MERRIE,Pick Up,182857
2024-09-02 18:23,808Donkey,Your Kiss,128000
2024-09-02 18:27,geods sorèd,Someone Somewhere,211406
2024-09-02 18:29,vano1337,Be Mine,142560
2024-09-02 18:29,G&J,Cuban Nights - Extended Mix,6254
2024-09-02 18:34,MERRIE,Pick Up,182857
2024-09-02 18:45,MERRIE,Madame,34462
2024-09-02 18:58,MERRIE,Madame,193650
2024-09-02 19:01,MERRIE,Queen,221538
2024-09-02 19:04,MERRIE,Pick Up,182857
2024-09-02 19:07,Jess Edie,Do No Wrong,188160
2024-09-02 19:09,Max Kaluza,Rising,121875
2024-09-02 19:12,Cubo,Head Down,149595
2024-09-02 19:44,Girls of the Internet,When U Go - MoBlack Remix [Mixed],130103
2024-09-02 19:50,MERRIE,Pick Up,182857
2024-09-02 19:54,MERRIE,Madame,228081
2024-09-02 19:58,MERRIE,Queen,221538
2024-09-02 20:01,MERRIE,Pick Up,182857
2024-09-02 20:03,kloterkoter,LIKE THE WAY,152727
2024-09-02 20:07,Eridu,Set The Mood,187500
2024-09-02 20:10,AstroHertz,Deep Inside Of Me,194062
2024-09-02 20:13,Libellula,My Heart Is Full (Nu Ground Foundation Instrumental Cut),146308
2024-09-02 20:41,Rioleval,Ah Right,175564
2024-09-03 09:09,Sub Zero Project,TECHNOBOTS,7200
2024-09-03 09:12,MERRIE,Pick Up,182857
2024-09-03 09:16,MERRIE,Madame,228081
2024-09-03 09:31,MERRIE,Madame,15076
2024-09-03 09:31,MERRIE,Queen,221538
2024-09-03 09:35,MERRIE,Queen,221538
2024-09-03 09:38,MERRIE,Pick Up,19362
2024-09-03 09:38,MERRIE,Pick Up,182857
2024-09-03 09:41,Casnova,Need Your Love,194097
2024-09-03 09:44,Jess Edie,Do No Wrong,188160
2024-09-03 09:47,808Donkey,Your Kiss,128000
2024-09-03 09:50,AstroHertz,Deep Inside Of Me,194062
2024-09-03 09:52,Cubo,Head Down,149595
2024-09-03 09:56,Rioleval,Ah Right,202254
2024-09-03 09:58,Max Kaluza,Rising,121875
2024-09-03 10:01,Atari Safari,Circuits and Codes - Radio Edit,188160
2024-09-03 10:03,kloterkoter,LIKE THE WAY,152727
2024-09-03 10:08,Girls of the Internet,When U Go - MoBlack Remix [Mixed],265362
2024-09-03 10:30,vano1337,Be Mine,55661
2024-09-03 10:31,Rioleval,Ah Right,26714
2024-09-03 10:35,Stan Pellegrino,Scuzi Amigo,284226
2024-09-03 10:39,LAR,On My Own,222822
2024-09-03 10:43,Kondencuotas Pienas,Soft Jam,226156
2024-09-03 10:46,Casnova,Need Your Love,178801
2024-09-03 10:46,MERRIE,Pick Up,6011
2024-09-03 10:46,Monkeyneck,That Thing,1317
2024-09-03 11:27,Afro Bros,Vannacht Slaap Jij Bij Mij,3730
2024-09-03 11:28,nimino,I Only Smoke When I Drink,104215
2024-09-03 11:31,Flex (UK),6 In the Morning (feat. Nate Dogg) - Ely Oaks Remix,140062
2024-09-03 11:33,So Juice,DEMONS IN MY HEAD,127500
2024-09-03 11:35,TECHNO KING,In My Mind - HYPERTECHNO,159324
2024-09-03 11:38,Hyperverb,Lost In The Rave,157377
2024-09-03 13:03,Jaden Bojsen,LET'S GO,193091
2024-09-03 13:04,Disturbed,The Sound of Silence - CYRIL Remix,23835
2024-09-03 13:04,TECHNO KING,In My Mind - HYPERTECHNO,650
2024-09-03 13:04,Hyperverb,Lost In The Rave,8080
2024-09-03 13:04,Flex (UK),6 In the Morning (feat. Nate Dogg) - Ely Oaks Remix,15470
2024-09-03 13:04,So Juice,DEMONS IN MY HEAD,9110
2024-09-03 13:05,Disturbed,The Sound of Silence - CYRIL Remix,30620
2024-09-03 13:05,nimino,I Only Smoke When I Drink,28643
2024-09-03 13:05,Flex (UK),6 In the Morning (feat. Nate Dogg) - Ely Oaks Remix,6734
2024-09-03 13:07,Aftershock,King of My Castle,78840
2024-09-03 13:09,Harris & Ford,Numb - Aftershock Remix,159780
2024-09-03 13:12,Aftershock,Coming Home,152293
2024-09-03 13:14,Bloodlust,Break It Loose,157500
2024-09-03 13:17,The Purge,RED MOON,181621
2024-09-03 13:20,Mutilator,ECHOES OF DESTRUCTION,154500
2024-09-03 13:23,Cardination,Don't Wake Me Up,177000
2024-09-03 13:27,Fraw,Supercharged (Official Gearbox Supercharged 2024 Anthem),243003
2024-09-03 13:30,Radical Redemption,Brutal 11.0,162000
2024-09-03 13:33,Wildstylez,Favourite Song,210196
2024-09-03 13:36,The Purge,DANCING IN THE SKY,173625
2024-09-03 13:41,Bloodlust,Statement Of Superiority - Official Supremacy 2024 Anthem,274500
2024-09-03 13:42,KELTEK,To The Limit,62328
2024-09-03 13:44,Devor,Lights Out,162582
2024-09-03 13:47,Revolve,Dope Shit,147000
2024-09-03 13:49,Revizion,Lights Out,147093
2024-09-03 13:53,Nightcraft,Desolated World - Official DediKted 2024 Anthem,225000
2024-09-03 13:57,Jimmy Tailor,Lights Go Out,255104
2024-09-03 14:00,Sub Sonik,For The Ladies,180774
2024-09-03 14:03,Flourian,You Don't Mind,179550
2024-09-03 14:06,Jackro,Stray Away,186390
2024-09-03 14:09,Qulex,By My Side,171084
2024-09-03 14:13,E-Grot,Dreamers,218916
2024-09-03 14:16,OBKicks,Feel Right,182491
2024-09-03 14:18,The Pitcher,So Alive,170573
2024-09-03 14:21,The Purge,BACK 2 OLD SCHOOL,157152
2024-09-03 14:23,Symbiotic Audio,The Golden Age,97379
2024-09-03 14:23,The Pitcher,So Alive,9630
2024-09-03 14:25,Symbiotic Audio,The Golden Age,126090
2024-09-03 14:28,Invector,TUTUTU,156510
2024-09-03 14:31,Aversion,Lifeline,205218
2024-09-03 14:34,Heavy Resistance,Breaking Through,152377
2024-09-03 14:37,Hard Driver,SINSATION,179340
2024-09-03 14:37,Heavy Resistance,Breaking Through,9010
2024-09-03 14:37,Aftershock,King of My Castle,8265
2024-09-03 14:40,D-Tunez,Ignite,212141
2024-09-03 14:44,FREE FIRE,Give You Up,195311
2024-09-03 14:46,Jesse Jax,What We Lost,164800
2024-09-03 14:49,Jesse Jax,What We Lost,8370
2024-09-03 14:49,Avi8,Lost In Time,166881
2024-09-03 14:49,D-Tunez,Ignite,4690
2024-09-03 14:49,FREE FIRE,Give You Up,6010
2024-09-03 14:50,Araysen,Say The Word,14980
2024-09-03 14:50,Required,Disappear,16000
2024-09-03 14:50,Cardination,Moshpit,19050
2024-09-03 14:51,Luxho,Losing My Mind,4980
2024-09-03 14:51,The Void,Reverie,4350
2024-09-03 14:51,OMYNUS,Demons,17920
2024-09-03 14:51,Third Orbit,WAITING FOR YOU,20670
2024-09-03 14:51,Raqoon,Days Gone,6690
2024-09-03 14:52,Ingmar King,Meie Eesti Hardstyle,62150
2024-09-03 14:53,MWN,Friends,50900
2024-09-03 14:56,Timmy Trumpet,Iris,174081
2024-09-03 15:00,Ghost Stories,Embrace The Dark,216774
2024-09-03 15:01,The Straikerz,Hit The Jackpot - Live Edit,66417
2024-09-03 15:02,The Straikerz,Check This Out - Live Edit,79039
2024-09-03 15:03,The Straikerz,The Baddest - Live Edit,72003
2024-09-03 15:05,Carte Blanq,33 Max Verstappen (TOZA Remix),124500
2024-09-03 15:07,The Straikerz,M.D.E. - Live Edit,71269
2024-09-03 15:10,Tiësto,Drifting (Wildstylez Remix),7930
2024-09-03 15:10,Tiësto,Drifting (Wildstylez Remix),2353
2024-09-03 15:10,R.I.O.,My Love - BassWar & CaoX Remix,4770
2024-09-03 15:10,Phuture Noize,The Tribute,8380
2024-09-03 15:10,Phuture Noize,The Tribute,183169
2024-09-03 15:13,Kronos,GOMORRA,159468
2024-09-03 15:16,Always Mirin,Game of Thrones - Hardstyle,191616
2024-09-03 15:19,RVAGE,Get Funky,168000
2024-09-03 15:22,Neolux,The Story Begins Anew,201975
2024-09-03 15:25,TCM,Need You Now - 2024 Edit,169552
2024-09-03 15:28,Kennjo,Lose My Mind,174967
2024-09-03 15:31,PL4Y,JUDGEMENT DAY,181500
2024-09-03 15:34,Trye,Unstoppable,175500
2024-09-03 16:47,MIXTUREZ,Good Exposure,25372
2024-09-03 18:48,Neolux,The Story Begins Anew,201975
2024-09-03 18:51,TCM,Need You Now - 2024 Edit,169552
2024-09-03 18:54,Kennjo,Lose My Mind,174967
2024-09-03 18:56,Unbehold,Bob der Baumeister,113417
2024-09-03 18:59,PL4Y,JUDGEMENT DAY,181500
2024-09-03 19:01,Trye,Unstoppable,175500
2024-09-03 19:05,MIXTUREZ,Good Exposure,184500
2024-09-03 19:08,SPHERICZ,Moon,210968
2024-09-03 19:11,HAKIM,Losing Control,175500
2024-09-03 19:14,Anamorphic,Exploration,171870
2024-09-03 19:16,K1-Recordz,The Desert (DediKted Tool),136461
2024-09-03 19:20,K1-Recordz,Apocalipsis (DediKted Tool),211093
2024-09-03 19:23,GSB,Remain,232650
2024-09-03 19:26,K1-Recordz,No Mercy (DediKted Tool),163878
2024-09-03 19:30,Vazooka,LET THE BASS SLAP,209620
2024-09-03 19:33,Twisted Mindz,Blood Eagle (Oppdatert Theme),190258
2024-09-03 19:36,K1-Recordz,Beyond The Ruins (DediKted Tool),215984
2024-09-03 19:39,SKYFAiD,Bassline Symphony,136500
2024-09-03 19:42,SubControllZ,MTFK Ground,216772
2024-09-03 19:45,LILS,Where I Belong - Radio Edit,182709
2024-09-03 19:49,Seven Synth,Medicine,201600
2024-09-03 19:52,Vinivm,Blood & Pain,181500
2024-09-03 19:54,The Purge,DANCING IN THE SKY,173625
2024-09-03 19:59,Bloodlust,Statement Of Superiority - Official Supremacy 2024 Anthem,274500
2024-09-03 20:02,Captain Jack,Captain Jack (Hardstyle Remix),184596
2024-09-03 20:06,Adaro,Do It Tonight,217593
2024-09-03 20:08,Revelation,To The Grave,164265
2024-09-03 20:11,Chapter V,Audio Junk,150553
2024-09-03 20:14,Collusion,TORTURE IT,165000
2024-09-03 20:17,Crypsis,The Realest - Pearl Village 2024 Anthem,223500
2024-09-03 20:20,Uncaged,Fast & Furious,141836
2024-09-03 20:22,Suspect,OMG,138000
2024-09-03 20:25,Durky Bass,The Future,198193
2024-09-03 20:29,Ducal,Drugs From Amsterdam - Hardstyle,216000
2024-09-03 20:31,Malok,WHAT Ü THINK,159288
2024-09-03 20:33,Eclypse,Dust Eyes,82730
2024-09-04 09:16,Eclypse,Dust Eyes,65711
2024-09-04 09:18,Bmberjck,Eyes Closed,138507
2024-09-04 09:21,Yuta Imai,Acid Kitty,168000
2024-09-04 09:24,Alleviate,Wild Ones,164129
2024-09-04 09:27,Mindst8,I Am Venom,175250
2024-09-04 09:29,LLISO,Outta My Head - Radio Edit,130841
2024-09-04 09:31,Strixter,Another World,139500
2024-09-04 09:34,Hardwaxx,Dead Zone,156015
2024-09-04 09:37,Bright Visions,Ur End,174750
2024-09-04 09:39,Lunarize,Reasons,161032
2024-09-04 09:42,Visionized,All The Way,178400
2024-09-04 09:45,Digishock,Unbreakable Chains,156760
2024-09-04 09:49,Vainez,Carry You,220500
2024-09-04 09:52,Xetlar,Phantoms,186560
2024-09-04 09:54,Fruitymasterz,Bring It On,146391
2024-09-04 09:57,Mutilator,Resurrection,151890
2024-09-04 09:59,KELTEK,To The Limit,175727
2024-09-04 10:03,B-Front,Eternal,238451
2024-09-04 10:07,Colin Hennerz,Freed From Desire,197650
2024-09-04 10:10,LUNAX,No Heroes - Refuzion Remix,196440
2024-09-04 10:13,Griever,CAN'T CONTROL,156029
2024-09-04 12:50,Wav3motion,Andromeda,197834
2024-09-04 12:53,RAYZEN,Play Right,155746
2024-09-04 12:56,Dr Phunk,Welcome To The Weekend,174222
2024-09-04 12:59,Ephoric,The Final Hour,217612
2024-09-04 13:02,Madmize,DO MY THING,148503
2024-09-04 13:05,Ransom,Hoppakee - Hollands Hard Festival Anthem 2024,169138
2024-09-04 13:09,Crypsis,Nobody Escapes,286124
2024-09-04 13:12,Radera,HYPNOIZE,178064
2024-09-04 13:15,D-Mind,Lost at Sea,178183
2024-09-04 13:19,Scabtik,Go Out Tonight,210580
2024-09-04 13:21,RiraN,Lost In Desire,159964
2024-09-04 14:30,Milky Chance,Living In A Haze,173369
2024-09-04 14:32,Milky Chance,Synchronize,164576
2024-09-04 14:35,Milky Chance,Golden,181973
2024-09-04 14:38,Milky Chance,Colorado,174347
2024-09-04 14:43,Phace,PLAISIR PLAISIR,260930
2024-09-05 07:33,Sefa,Requiem For Frenchcore,7977
2024-09-05 07:33,Sefa,Symphony Of Life,2305
2024-09-05 07:36,Sefa,Battlefield,187794
2024-09-05 07:41,Sefa,Symphony Of Life,226583
2024-09-05 07:44,Mike Rauss,Unresolved,166502
2024-09-05 07:54,Sefa,Battlefield,183176
2024-09-05 08:15,D-Sturb,G.L.Y.,213995
2024-09-05 08:18,Aftershock,King of My Castle,145423
2024-09-05 08:31,Rejecta,Life's A Bitch,101500
2024-09-05 09:42,Rejecta,Life's A Bitch,13890
2024-09-05 09:42,D-Sturb,G.L.Y.,10330
2024-09-05 09:42,Aftershock,King of My Castle,11580
2024-09-05 09:43,Outsiders,Dromendans (Outsiders Remix),43310
2024-09-05 09:44,Tweekacore,Way Back Home,58560
2024-09-05 10:09,GPF,Bob The Builder,2320
2024-09-05 10:10,Rejecta,Life's A Bitch,13940
2024-09-05 10:12,GPF,Bob The Builder,120306
2024-09-05 10:15,ARRIGO,Solace,218709
2024-09-05 10:16,Zedd,1685 (feat. Muse),63917
2024-09-05 10:50,Bon Jovi,The People's House (with The War And Treaty),221400
2024-09-05 13:34,Bon Jovi,The People's House (with The War And Treaty),44499
2024-09-05 15:00,Rock For Children,"Freewheelin’ (feat. Slash, Alice Cooper & Calico Cooper)",44789
2024-09-05 20:03,Triangler,Dikke Stamp Techno,19210
2024-09-05 20:03,Manu Chao,Tu Te Vas,192560
2024-09-05 20:06,Milky Chance,Living In A Haze,173369
2024-09-05 20:09,Milky Chance,Synchronize,164576
2024-09-05 20:12,Milky Chance,Golden,181973
2024-09-05 20:15,Milky Chance,Colorado,174347
2024-09-05 20:15,Phace,PLAISIR PLAISIR,29294
2024-09-05 20:15,Mike Rauss,Unresolved,3051
2024-09-05 20:15,Youngr,Jesus Gave Me $10,2197
2024-09-05 20:18,Milky Chance,Purple Tiger,163626
2024-09-05 20:22,Drinks On Me,Don’t You,215294
2024-09-05 20:29,Emmit Fenn,The Chase - Hour 11 Remix,41839
2024-09-06 06:25,G&J,Cuban Nights - Extended Mix,263757
2024-09-06 06:43,Wakyin,Beso (Fruta Fresca),5082
2024-09-06 06:53,Wakyin,Beso (Fruta Fresca),838
2024-09-06 06:57,G&J,Cuban Nights - Extended Mix,263757
2024-09-06 07:00,Chris Lake,Beggin',183397
2024-09-06 07:04,Cloonee,Mi Amor,36675
2024-09-06 07:04,Fred again..,Danielle (smile on my face),201230
2024-09-06 07:08,Peggy Gou,(It Goes Like) Nanana - Edit,231545
2024-09-06 07:11,ANOTR,How You Feel (Ft. Leven Kali),196853
2024-09-06 07:12,KYTES,Apricosa,21391
2024-09-06 07:12,Sofi Tukker,Jacaré,4844
2024-09-06 07:15,G&J,Zorba The Raver,187034
2024-09-06 07:18,HUGEL,Aguila (feat. Cumbiafrica),168600
2024-09-06 07:20,Quarterhead,You Will See,143374
2024-09-06 07:22,Alé Kumá,En Su Lugar,126634
2024-09-06 07:25,Hard Driver,Cosmic Chaos,177750
2024-09-06 07:26,LL COOL J,Murdergram Deux,22432
2024-09-06 07:29,Gerard Joling,Maak Me Gek - Sound Rush Remix,188804
2024-09-06 07:31,Martin Jensen,Ritmo Fatal (Alarma!),125142
2024-09-06 07:32,Queen,We Will Rock You - Megan Thee Stallion Version,103658
